GameID,Name,Platform,Year_of_Release,Genre,Publisher,North America,European Union,Japan,Other,Developer
2965,Top Spin 4,PS3,2011,Sports,Take-Two Interactive,0.17,0.39,0,0.13,2K Czech
2967,Baldur's Gate: Dark Alliance II,PS2,2004,Role-Playing,Interplay,0.34,0.26,0,0.09,Black Isle Studios
2968,Shark Tale,GBA,2004,Action,Activision,0.49,0.18,0,0.01,Vicarious Visions
2969,IL-2 Sturmovik: Birds of Prey,PS3,2009,Simulation,505 Games,0.34,0.25,0,0.1,Gaijin Entertainment
2973,NBA Street Vol. 2,XB,2003,Sports,Electronic Arts,0.62,0.04,0,0.02,Electronic Arts
2975,MX vs. ATV Untamed,X360,2007,Racing,THQ,0.55,0.08,0,0.06,Rainbow Studios
2976,The Last Remnant,X360,2008,Role-Playing,Square Enix,0.25,0.2,0.18,0.06,Square Enix
2977,NCAA Football 2005,XB,2004,Sports,Electronic Arts,0.63,0.02,0,0.03,EA Sports
2979,The Sly Collection,PS3,2010,Platform,Sony Computer Entertainment,0.52,0.08,0.01,0.08,Sanzaru Games
2980,Naruto: Clash of Ninja,GC,2003,Fighting,Tomy Corporation,0.53,0.14,0,0.02,Tomy Corporation
2981,Sniper Elite 3,PS4,2014,Shooter,505 Games,0.24,0.34,0,0.11,Rebellion
2982,Prince of Persia: The Two Thrones,PS2,2005,Action,Ubisoft,0.57,0.02,0,0.09,Ubisoft Montreal
2983,Hot Shots Golf: Open Tee 2,PSP,2007,Sports,Sony Computer Entertainment,0.21,0.11,0.28,0.08,Clap Hanz
2986,Suikoden II,PS,1998,Role-Playing,Konami Digital Entertainment,0.15,0.1,0.38,0.04,Konami
2987,Iron Man,PS3,2008,Action,Sega,0.32,0.25,0,0.11,Secret Level
2988,FIFA Soccer 06,XB,2005,Sports,Electronic Arts,0.29,0.38,0,0.01,EA Canada
2989,Fight Night 2004,XB,2004,Fighting,Electronic Arts,0.51,0.15,0,0.02,EA Sports
2991,.hack//Mutation Part 2,PS2,2002,Role-Playing,Atari,0.23,0.18,0.2,0.06,CyberConnect2
2992,Wolfenstein: The New Order,XOne,2014,Shooter,Bethesda Softworks,0.34,0.28,0,0.06,MachineGames
2993,Cars: Mater-National Championship,DS,2007,Racing,THQ,0.63,0,0,0.05,Rainbow Studios
2996,Kirby's Dream Collection: Special Edition,Wii,2012,Action,Nintendo,0.33,0,0.33,0.02,HAL Labs
2997,Return to Castle Wolfenstein: Tides of War,XB,2003,Shooter,Activision,0.49,0.16,0,0.02,Nerve Software
2998,RIFT,PC,2011,Role-Playing,Unknown,0.44,0.16,0,0.07,Trion Worlds
2999,Spider-Man 3,PS3,2007,Platform,Activision,0.26,0.29,0.02,0.11,Treyarch
3001,Mass Effect,PC,2008,Role-Playing,Electronic Arts,0,0.59,0,0.08,"BioWare, Demiurge Studios"
3007,The Evil Within,XOne,2014,Action,Bethesda Softworks,0.35,0.25,0,0.06,Tango Gameworks
3008,Armored Core 3,PS2,2002,Simulation,Metro 3D,0.22,0.17,0.23,0.06,From Software
3009,Star Wars: Republic Commando,XB,2005,Shooter,Activision,0.48,0.17,0,0.02,LucasArts
3012,The LEGO Movie Videogame,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.24,0.31,0.01,0.11,TT Games
3013,Turok,PS3,2008,Action,Touchstone,0.35,0.21,0.01,0.1,Propaganda Games
3015,Terraria,X360,2013,Action,505 Games,0.35,0.27,0,0.06,Engine Software
3016,Red Steel,Wii,2006,Shooter,Ubisoft,0.54,0.03,0.04,0.05,Ubisoft Paris
3021,Unreal Tournament III,PS3,2007,Shooter,Midway Games,0.33,0.23,0,0.1,Epic Games
3023,Fossil Fighters: Champions,DS,2010,Role-Playing,Nintendo,0.31,0,0.34,0.02,"RED Entertainment, Artdink"
3024,The Sims 3,DS,2010,Simulation,Electronic Arts,0.38,0.22,0,0.06,Exient Entertainment
3030,NFL Street,XB,2004,Sports,Electronic Arts,0.49,0.15,0,0.02,EA Tiburon
3031,Final Fantasy Crystal Chronicles: Ring of Fates,DS,2007,Role-Playing,Square Enix,0.22,0.01,0.42,0.02,Square Enix
3032,Bakugan: Battle Brawlers,Wii,2009,Action,Activision,0.59,0.03,0,0.05,Now Production
3033,Blazing Angels: Squadrons of WWII,PS3,2006,Simulation,Ubisoft,0.35,0.22,0,0.1,Ubisoft
3034,WWE SmackDown vs. RAW 2007,PSP,2006,Fighting,THQ,0.33,0.2,0,0.14,Yuke's
3036,F1 2015,PS4,2015,Racing,Codemasters,0.09,0.45,0.03,0.1,Codemasters
3037,Tony Hawk's Proving Ground,PS2,2007,Sports,Activision,0.55,0.02,0,0.09,Page 44 Studios
3038,The Darkness,PS3,2007,Shooter,Take-Two Interactive,0.2,0.33,0,0.13,Starbreeze
3040,MLB 2004,PS2,2003,Sports,Sony Computer Entertainment,0.32,0.25,0,0.08,989 Sports
3044,Darkstone,PS,2001,Role-Playing,Electronic Arts,0.37,0.25,0,0.04,Delphine Software International
3045,NCAA March Madness 2003,PS2,2002,Sports,Electronic Arts,0.32,0.25,0,0.08,NuFX
3048,Thrillville,PS2,2006,Strategy,Atari,0.55,0.02,0,0.09,Frontier Developments
3052,Castlevania: Lords of Shadow,X360,2010,Action,Konami Digital Entertainment,0.42,0.17,0.01,0.05,Mercury Steam
3054,NHL 10,X360,2009,Sports,Electronic Arts,0.51,0.1,0,0.06,EA Canada
3060,Street Fighter Anniversary Collection,PS2,2004,Fighting,Capcom,0.32,0.25,0,0.08,Capcom
3062,NHL 13,X360,2012,Sports,Electronic Arts,0.51,0.1,0,0.05,Electronic Arts
3063,Napoleon: Total War,PC,2010,Strategy,Sega,0.02,0.53,0,0.12,Creative Assembly
3066,Rayman Legends,WiiU,2013,Platform,Ubisoft,0.25,0.33,0.03,0.05,Ubisoft Montpellier
3067,The Sims: Bustin' Out,GC,2003,Simulation,Electronic Arts,0.43,0.2,0,0.03,Maxis
3068,BioShock Infinite,PC,2013,Shooter,Take-Two Interactive,0.29,0.3,0,0.07,Irrational Games
3070,Ratatouille,PSP,2007,Action,THQ,0.22,0.27,0,0.16,Locomotive Games
3071,Lollipop Chainsaw,PS3,2012,Action,Warner Bros. Interactive Entertainment,0.27,0.2,0.11,0.08,Grasshopper Manufacture
3072,Tom Clancy's EndWar,PS3,2008,Strategy,Ubisoft,0.33,0.22,0.01,0.1,Ubisoft Shanghai
3073,Shrek: Hassle at the Castle,GBA,2002,Action,TDK Mediactive,0.47,0.17,0,0.01,TOSE
3074,Suikoden IV,PS2,2004,Role-Playing,Konami Digital Entertainment,0.17,0.13,0.3,0.05,KCET
3075,Gods Eater Burst,PSP,2010,Action,Namco Bandai Games,0.03,0,0.62,0,"Shift, Bandai Namco Games"
3076,Fist of the North Star: Ken's Rage,PS3,2010,Action,Ubisoft Annecy,0.06,0.03,0.55,0.01,"Koei, Omega Force"
3079,One Piece: Pirate Warriors 2,PS3,2013,Action,Namco Bandai Games,0,0.19,0.42,0.05,Omega Force
3081,Brothers In Arms: Road to Hill 30,XB,2005,Shooter,Ubisoft,0.49,0.14,0,0.02,Gearbox Software
3085,LEGO Jurassic World,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.38,0.22,0,0.06,TT Games
3086,Kung Fu Panda,PS2,2008,Action,Activision,0.24,0,0,0.41,Xpec
3087,Freedom Wars,PSV,2014,Role-Playing,Sony Computer Entertainment,0.15,0.1,0.32,0.08,"Dimps Corporation, SCE Japan Studio"
3091,Shaun White Snowboarding,PS3,2008,Sports,Ubisoft,0.31,0.23,0.01,0.1,Ubisoft Montreal
3092,Radiata Stories,PS2,2005,Role-Playing,Square Enix,0.18,0.14,0.29,0.05,Tri-Ace
3095,F-Zero GX,GC,2003,Racing,Nintendo,0.41,0.11,0.12,0.02,Amusement Vision
3096,Disney's Chicken Little,PS2,2005,Platform,Disney Interactive Studios,0.32,0.25,0,0.08,Avalanche Software
3097,Scene It? Box Office Smash,X360,2008,Misc,Microsoft Game Studios,0.33,0.25,0,0.07,"Krome Studios, Screenlife Games"
3098,Yoshi Topsy-Turvy,GBA,2004,Platform,Nintendo,0.25,0.09,0.3,0.01,Artoon
3099,Monster Jam: Maximum Destruction,PS2,2002,Racing,Ubisoft,0.32,0.25,0,0.08,Ubisoft
3101,Tiger Woods PGA Tour 09,PS3,2008,Sports,Electronic Arts,0.34,0.22,0,0.1,EA Tiburon
3103,Mortal Kombat,PSV,2012,Fighting,Warner Bros. Interactive Entertainment,0.42,0.13,0,0.1,NetherRealm Studios
3105,Tiger Woods PGA Tour 09,X360,2008,Sports,Electronic Arts,0.35,0.23,0,0.07,EA Tiburon
3106,Advance Wars 2: Black Hole Rising,GBA,2003,Strategy,Nintendo,0.47,0.17,0,0.01,Intelligent Systems
3107,Wario: Master of Disguise,DS,2007,Platform,Nintendo,0.28,0.02,0.33,0.03,Suzak
3109,The Last Story,Wii,2011,Role-Playing,Nintendo,0.3,0.13,0.18,0.04,"Mistwalker, Artoon"
3110,Drakengard,PS2,2003,Role-Playing,Square Enix,0.19,0.15,0.26,0.05,Cavia Inc.
3113,Champions: Return to Arms,PS2,2005,Role-Playing,Sony Online Entertainment,0.32,0.25,0,0.08,Snowblind Studios
3114,Harry Potter and the Goblet of Fire,PS2,2005,Action,Electronic Arts,0.54,0.02,0,0.09,Electronic Arts
3120,Tiger Woods PGA Tour 10,X360,2009,Sports,Electronic Arts,0.39,0.2,0,0.06,EA Tiburon
3121,007: Quantum of Solace,Wii,2008,Action,Activision,0.29,0.28,0.01,0.07,Treyarch
3124,Farming Simulator 17,PC,2016,Simulation,Focus Home Interactive,0.03,0.58,0,0.04,Giants Software
3128,Borderlands 2,PSV,2014,Shooter,Take-Two Interactive,0.32,0.16,0.01,0.15,Iron Galaxy Studios
3130,Crash Bandicoot Purple: Ripto's Rampage,GBA,2004,Platform,Vivendi Games,0.46,0.17,0,0.01,Vicarious Visions
3131,Assassin's Creed IV: Black Flag,PC,2013,Action,Ubisoft,0.22,0.38,0,0.05,Ubisoft
3132,Need For Speed: Undercover,Wii,2008,Racing,Electronic Arts,0.27,0.31,0,0.07,Exient Entertainment
3133,Spyro: A Hero's Tail,PS2,2004,Platform,Vivendi Games,0.32,0.25,0,0.08,Eurocom Entertainment Software
3134,Crash: Twinsanity,PS2,2004,Platform,Vivendi Games,0.32,0.25,0,0.08,Traveller's Tales
3135,The LEGO Movie Videogame,WiiU,2014,Action,Warner Bros. Interactive Entertainment,0.33,0.23,0.03,0.05,TT Games
3136,Max Payne 2: The Fall of Max Payne,XB,2003,Shooter,Take-Two Interactive,0.47,0.15,0,0.02,Remedy Entertainment
3138,Drawn to Life: The Next Chapter,DS,2009,Puzzle,THQ,0.44,0.14,0,0.06,5TH Cell
3139,GoldenEye: Rogue Agent,PS2,2004,Shooter,Electronic Arts,0.54,0.02,0,0.09,EA LA
3140,WWE 2K15,X360,2014,Sports,Take-Two Interactive,0.38,0.2,0,0.06,Yuke's
3142,Star Ocean: First Departure,PSP,2007,Role-Playing,Square Enix,0.2,0.13,0.22,0.09,TOSE
3143,James Bond 007: Everything or Nothing,XB,2004,Shooter,Electronic Arts,0.43,0.19,0,0.02,EA Redwood Shores
3144,X2: Wolverine's Revenge,PS2,2003,Platform,Activision,0.31,0.24,0,0.08,GenePool
3145,NBA Live 06,XB,2005,Sports,Electronic Arts,0.57,0.04,0,0.03,EA Canada
3150,Rayman 3D,3DS,2011,Platform,Ubisoft,0.23,0.35,0,0.06,Ubisoft Casablanca
3151,Football Manager 2014,PC,2013,Sports,Sega,0,0.6,0,0.03,Sports Interactive
3153,TimeSplitters 2,XB,2002,Shooter,Eidos Interactive,0.29,0.33,0,0.01,Free Radical Design
3154,Onimusha: Dawn of Dreams,PS2,2006,Action,Capcom,0.15,0.12,0.34,0.04,Capcom
3155,Sengoku Basara: Samurai Heroes,PS3,2010,Action,Capcom,0.17,0.04,0.4,0.02,Capcom
3156,Stuntman: Ignition,X360,2007,Racing,THQ,0.25,0.31,0,0.07,Paradigm Entertainment
3157,Real Heroes: Firefighter,Wii,2009,Action,Rondomedia,0.56,0.04,0,0.05,Epicenter Studios
3158,Dishonored 2,PS4,2016,Action,Bethesda Softworks,0.22,0.32,0,0.1,Arkane Studios
3162,The Crew,XOne,2014,Racing,Ubisoft,0.25,0.34,0,0.05,"Ubisoft Reflections, Ivory Tower"
3163,Dragon Ball: Raging Blast 2,X360,2010,Fighting,Namco Bandai Games,0.49,0.09,0.01,0.05,Spike
3167,NHL 13,PS3,2012,Sports,Electronic Arts,0.33,0.21,0,0.09,Electronic Arts
3168,Dead or Alive 5,PS3,2012,Fighting,Tecmo Koei,0.23,0.14,0.2,0.07,Team Ninja
3169,Evolve,XOne,2015,Shooter,Take-Two Interactive,0.37,0.2,0,0.06,Turtle Rock Studios
3170,Lemony Snicket's A Series of Unfortunate Events,PS2,2004,Platform,Activision,0.31,0.24,0,0.08,Adrenium
3171,Lost Planet: Extreme Condition,PS3,2008,Shooter,Capcom,0.31,0.17,0.07,0.08,Capcom
3172,X-Men Legends II: Rise of Apocalypse,PS2,2005,Role-Playing,Activision,0.53,0.02,0,0.09,Raven Software
3176,LEGO Star Wars II: The Original Trilogy,X360,2006,Action,LucasArts,0.55,0.03,0,0.05,Traveller's Tales
3179,Rock Band 3,Wii,2010,Misc,MTV Games,0.53,0.06,0,0.04,Backbone Entertainment
3180,Dragon Age II,PC,2011,Action,Electronic Arts,0.23,0.33,0,0.08,BioWare
3181,Tony Hawk's Pro Skater 2x,XB,2001,Sports,Activision,0.41,0.19,0,0.03,Treyarch
3182,NBA Live 08,PS3,2007,Sports,Electronic Arts,0.56,0.02,0.01,0.05,EA Canada
3184,FIFA Soccer 2003,XB,2002,Sports,Electronic Arts,0.2,0.4,0,0.04,EA Canada
3186,The Lord of the Rings: Conquest,X360,2009,Action,Electronic Arts,0.37,0.2,0,0.06,Pandemic Studios
3187,Far Cry 4,PC,2014,Shooter,Ubisoft,0.15,0.44,0,0.04,Ubisoft Montreal
3189,NASCAR 06: Total Team Control,PS2,2005,Racing,Electronic Arts,0.53,0.02,0,0.09,EA Sports
3193,Iron Man,PSP,2008,Action,Sega,0.46,0.09,0,0.09,Artificial Mind and Movement
3194,White Knight Chronicles II,PS3,2010,Role-Playing,Sony Computer Entertainment,0.23,0.09,0.27,0.04,Level 5
3196,Juiced 2: Hot Import Nights,X360,2007,Racing,THQ,0.22,0.34,0,0.07,Juice Games
3197,Wolfenstein,PS3,2009,Shooter,Activision,0.25,0.27,0,0.11,"id Software, Raven Software"
3198,The Walking Dead: Survival Instinct,X360,2013,Shooter,Activision,0.46,0.11,0,0.05,Terminal Reality
3199,The Sims 3: Generations,PC,2011,Simulation,Electronic Arts,0.4,0.23,0,0,The Sims Studio
3200,Ape Escape 2,PS2,2002,Platform,Sony Computer Entertainment,0.12,0.09,0.38,0.03,SCE Japan Studio
3203,Sega Rally Revo,PS3,2007,Racing,Sega,0.07,0.42,0,0.14,SEGA Racing Studio
3204,Shin Megami Tensei: Persona 3 FES,PS2,2007,Role-Playing,Tecmo Koei,0.22,0.2,0.16,0.05,Atlus Co.
3205,FIFA Soccer 2002,PS2,2001,Sports,Electronic Arts,0.31,0.24,0,0.08,EA Sports
3206,Angry Birds Trilogy,3DS,2012,Action,Activision,0.38,0.2,0,0.05,Exient Entertainment
3208,Condemned 2: Bloodshot,X360,2008,Action,Sega,0.38,0.19,0,0.06,Monolith Productions
3209,Okami,PS2,2006,Action,Capcom,0.11,0.03,0.15,0.34,Clover Studio
3210,Shin Megami Tensei: Persona 3 Portable,PSP,2009,Role-Playing,Ghostlight,0.18,0.06,0.34,0.05,Atlus
3212,NHL 2001,PS,2000,Sports,Electronic Arts,0.35,0.24,0,0.04,Page 44 Studios
3213,Crysis 3,PC,2013,Shooter,Electronic Arts,0.17,0.39,0,0.07,Crytek
3214,Buzz Lightyear of Star Command,PS,2000,Platform,Activision,0.35,0.24,0,0.04,Traveller's Tales
3215,NHL 16,PS4,2015,Sports,Electronic Arts,0.36,0.16,0,0.11,"EA Sports, EA Canada"
3219,Tony Hawk's Project 8,PS3,2006,Sports,Activision,0.3,0.22,0.01,0.1,Neversoft Entertainment
3220,Ghostbusters: The Video Game,X360,2009,Action,Atari,0.43,0.14,0,0.06,Terminal Reality
3221,XCOM: Enemy Unknown,X360,2012,Strategy,Take-Two Interactive,0.36,0.21,0,0.05,Firaxis Games
3225,Tony Hawk's American Wasteland,XB,2005,Sports,Activision,0.4,0.2,0,0.03,Neversoft Entertainment
3227,Wild ARMs 3,PS2,2002,Role-Playing,Ubisoft,0.16,0.13,0.29,0.04,"Media Vision, Contrail"
3230,Madden NFL 07,GC,2006,Sports,Electronic Arts,0.48,0.13,0,0.02,EA Tiburon
3233,Tiger Woods PGA Tour 2004,XB,2003,Sports,Electronic Arts,0.47,0.13,0,0.02,EA Sports
3235,Tak 2: The Staff of Dreams,PS2,2004,Platform,THQ,0.3,0.24,0,0.08,Avalanche Software
3236,Just Dance 3,PS3,2011,Misc,Ubisoft,0.33,0.2,0,0.09,Ubisoft
3237,LEGO Pirates of the Caribbean: The Video Game,3DS,2011,Action,Disney Interactive Studios,0.29,0.27,0,0.06,Traveller's Tales
3238,Donkey Kong Barrel Blast,Wii,2007,Racing,Nintendo,0.19,0.26,0.11,0.06,Paon Corporation
3241,Viewtiful Joe,GC,2003,Action,Capcom,0.38,0.1,0.12,0.02,Clover Studio
3242,The Urbz: Sims in the City,GBA,2004,Simulation,Electronic Arts,0.37,0.22,0,0.03,Griptonite Games
3244,Guitar Hero: Metallica,PS3,2009,Misc,Activision,0.28,0.24,0,0.1,Neversoft Entertainment
3246,Strike Force Bowling,PS2,2004,Sports,Play It,0.3,0.24,0,0.08,Lab Rats Games
3248,Red Steel 2,Wii,2010,Shooter,Ubisoft,0.35,0.2,0.01,0.06,Ubisoft Paris
3250,XGRA: Extreme G-Racing Association,PS2,2004,Racing,Eidos Interactive,0.3,0.24,0,0.08,Acclaim Studios Cheltenham
3251,Mafia III,XOne,2016,Action,Take-Two Interactive,0.28,0.29,0,0.05,Hangar 13
3257,Prince of Persia: The Forgotten Sands,X360,2010,Action,Ubisoft,0.3,0.26,0,0.06,Ubisoft Montreal
3258,Warriors Orochi 3,PS3,2011,Action,Ubisoft Annecy,0,0.04,0.57,0.01,Omega Force
3260,DJ Hero 2,Wii,2010,Misc,Activision,0.48,0.09,0,0.04,FreeStyleGames
3265,Tiger Woods PGA Tour 12: The Masters,X360,2011,Sports,Electronic Arts,0.4,0.16,0,0.05,Electronic Arts
3267,Wall-E,X360,2008,Platform,THQ,0.29,0.26,0,0.07,Heavy Iron Studios
3270,Harry Potter and the Half-Blood Prince,DS,2009,Action,Electronic Arts,0.2,0.34,0,0.07,EA Bright Light
3271,NieR,PS3,2010,Role-Playing,Square Enix,0.17,0.18,0.2,0.07,Cavia Inc.
3272,2014 FIFA World Cup Brazil,PS3,2014,Sports,Electronic Arts,0.15,0.36,0.01,0.09,EA Canada
3274,NBA 2K9,PS3,2008,Sports,Take-Two Interactive,0.56,0,0,0.05,Visual Concepts
3277,NFL Fever 2003,XB,2002,Sports,Microsoft Game Studios,0.46,0.13,0,0.02,Microsoft Game Studios
3278,Samurai Warriors 2,PS2,2006,Action,Tecmo Koei,0.02,0.02,0.57,0.01,Omega Force
3279,Wet,PS3,2009,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,Artificial Mind and Movement
3280,Cooking Mama 4: Kitchen Magic!,3DS,2011,Simulation,505 Games,0.5,0.07,0,0.05,Cooking Mama Limited
3281,Scribblenauts: Unlimited,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.56,0.01,0,0.05,5TH Cell
3284,Fire Emblem: Shadow Dragon,DS,2008,Role-Playing,Nintendo,0.29,0.02,0.27,0.03,Intelligent Systems
3285,Plants vs. Zombies: Garden Warfare,PS4,2014,Shooter,Electronic Arts,0.21,0.29,0.01,0.1,PopCap
3286,Metroid Prime: Trilogy,Wii,2009,Shooter,Nintendo,0.42,0.05,0,0.14,Retro Studios
3287,Robotech: Battlecry,PS2,2002,Shooter,TDK Mediactive,0.3,0.23,0,0.08,Vicious Cycle
3289,Disney Universe,PS3,2011,Action,Disney Interactive Studios,0.3,0.22,0,0.09,Eurocom Entertainment Software
3291,Jak and Daxter: The Lost Frontier,PSP,2009,Platform,Sony Computer Entertainment,0.18,0.27,0,0.15,High Impact Games
3292,Texas Hold 'Em Poker,GBA,2004,Misc,Majesco Entertainment,0.44,0.16,0,0.01,Skyworks Technologies
3293,Time Crisis 3,PS2,2003,Shooter,Namco Bandai Games,0.3,0.23,0,0.08,Namco
3295,Vanquish,PS3,2010,Shooter,Sega,0.21,0.21,0.11,0.08,PlatinumGames
3297,Tearaway,PSV,2013,Adventure,Sony Computer Entertainment Europe,0.14,0.34,0,0.14,Media Molecule
3299,Half-Life 2,XB,2005,Shooter,Electronic Arts,0.37,0.21,0,0.03,Valve Software
3301,Tony Hawk: RIDE,X360,2009,Sports,Activision,0.46,0.1,0,0.05,Robomodo
3302,Borderlands: The Pre-Sequel,PS3,2014,Shooter,Take-Two Interactive,0.26,0.21,0.05,0.1,2K Australia
3303,Major League Baseball 2K8,X360,2008,Sports,Bethesda Softworks,0.56,0,0,0.05,Kush Games
3304,Sacred 2: Fallen Angel,PS3,2009,Role-Playing,Deep Silver,0.22,0.22,0.08,0.09,"Ascaron Entertainment GmbH, Ascaron Entertainment"
3305,pro evolution soccer 2011,X360,2010,Sports,Konami Digital Entertainment,0.09,0.44,0,0.07,Konami
3306,Major League Baseball 2K9,X360,2009,Sports,Spike,0.56,0,0,0.05,2K Sports
3307,Final Fantasy IV Advance,GBA,2005,Role-Playing,Nintendo,0.27,0.1,0.22,0.01,TOSE
3308,Dragon Ball Z: Ultimate Tenkaichi,PS3,2011,Fighting,Namco Bandai Games,0.27,0.18,0.09,0.07,Spike
3312,Harry Potter and the Goblet of Fire,GBA,2005,Action,Electronic Arts,0.44,0.16,0,0.01,Magic Pockets
3314,Dragon Ball Z: Buu's Fury,GBA,2004,Action,Atari,0.44,0.16,0,0.01,Webfoot Technologies
3316,Spider-Man: Mysterio's Menace,GBA,2001,Action,Activision,0.43,0.16,0,0.01,Vicarious Visions
3319,MySims Racing,DS,2009,Racing,Electronic Arts,0.25,0.29,0,0.07,EA Games
3320,Naruto: Ultimate Ninja,PS2,2003,Fighting,Atari,0.5,0.02,0,0.08,CyberConnect2
3321,Pac-Man Party,Wii,2010,Misc,Namco Bandai Games,0.47,0.08,0.01,0.04,TOSE
3323,Tony Hawk's Underground,GBA,2003,Sports,Activision,0.43,0.16,0,0.01,Vicarious Visions
3327,Shadow The Hedgehog,PS2,2005,Platform,Sega,0.5,0.02,0,0.08,Sonic Team
3328,Wave Race: Blue Storm,GC,2001,Racing,Nintendo,0.4,0.1,0.09,0.02,Nintendo
3329,Aliens: Colonial Marines,PS3,2013,Shooter,Sega,0.2,0.29,0,0.11,Gearbox Software
3330,Backyard Wrestling: Don't Try This at Home,PS2,2003,Fighting,Eidos Interactive,0.3,0.23,0,0.08,Paradox Development
3331,Yakuza: Dead Souls,PS3,2011,Shooter,Sega,0.09,0.06,0.42,0.03,Ryu ga Gotoku Studios
3332,Fight Night Round 2,XB,2005,Fighting,Electronic Arts,0.42,0.16,0,0.02,EA Sports
3334,Dead Island: Riptide,PS3,2013,Action,Deep Silver,0.26,0.19,0.07,0.09,Techland
3336,Kinect Sports Rivals,XOne,2014,Sports,Microsoft Game Studios,0.3,0.23,0.02,0.05,Microsoft Game Studios
3337,NBA 2K8,PS2,2007,Sports,Take-Two Interactive,0.5,0.02,0,0.08,Visual Concepts
3338,Dynasty Warriors 8,PS3,2013,Action,Tecmo Koei,0.12,0.1,0.34,0.05,Omega Force
3340,Disney Infinity,WiiU,2013,Action,Disney Interactive Studios,0.33,0.22,0,0.05,Avalanche Software
3341,Secret Agent Clank,PS2,2009,Platform,Sony Computer Entertainment,0.13,0.18,0,0.29,Sanzaru Games
3342,Call of Juarez: Bound in Blood,X360,2009,Shooter,Ubisoft,0.3,0.24,0,0.06,Techland
3343,Fighters Uncaged,X360,2010,Fighting,Ubisoft,0.31,0.23,0,0.06,Ubisoft
3344,Rayman Arena,PS2,2001,Racing,Ubisoft,0.29,0.23,0,0.08,Ubisoft
3345,Jaws Unleashed,PS2,2006,Action,THQ,0.5,0.02,0,0.08,Appaloosa Interactive
3347,Half-Life,PS2,2001,Shooter,Vivendi Games,0.29,0.23,0,0.08,Gearbox Software
3351,Split/Second,X360,2010,Racing,Disney Interactive Studios,0.32,0.23,0,0.06,Black Rock Studio
3352,The Golden Compass,DS,2007,Action,Sega,0.28,0.25,0,0.06,Artificial Mind and Movement
3357,Muramasa: The Demon Blade,Wii,2009,Role-Playing,Rising Star Games,0.32,0.12,0.11,0.04,Vanillaware
3362,Okami,Wii,2008,Action,Capcom,0.43,0.09,0.04,0.05,Ready at Dawn
3364,LEGO The Hobbit,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.13,0.38,0,0.09,TT Games
3366,WWE 2K17,PS4,2016,Sports,Take-Two Interactive,0.17,0.34,0,0.09,Yuke's
3367,Just Dance 2014,WiiU,2013,Misc,Ubisoft,0.31,0.23,0,0.05,Ubisoft
3371,NHL 15,PS4,2014,Sports,Electronic Arts,0.31,0.19,0,0.1,EA Sports
3372,Total War: Shogun 2,PC,2011,Strategy,Sega,0.19,0.31,0,0.09,Creative Assembly
3377,SimCity DS,DS,2007,Simulation,Electronic Arts,0.33,0.02,0.21,0.03,Aki Corp.
3379,Hot Wheels: Stunt Track Challenge,PS2,2004,Racing,THQ,0.29,0.23,0,0.08,Climax Group
3384,Monopoly,X360,2008,Misc,Electronic Arts,0.34,0.2,0,0.06,EA Bright Light
3385,Tony Hawk: RIDE,PS3,2009,Sports,Activision,0.38,0.14,0,0.07,Robomodo
3388,Medal of Honor: Frontline,GC,2002,Shooter,Electronic Arts,0.46,0.12,0,0.02,Dreamworks Games
3389,Dead Space,PC,2008,Action,Electronic Arts,0,0.53,0,0.06,EA Redwood Shores
3393,NHL 11,PS3,2010,Sports,Electronic Arts,0.4,0.12,0,0.07,Electronic Arts
3394,Yakuza 5,PS3,2012,Action,Sega,0,0,0.59,0,Ryu ga Gotoku Studios
3396,2002 FIFA World Cup,PS2,2002,Sports,Electronic Arts,0.21,0.17,0.16,0.06,EA Sports
3397,MVP Baseball 2004,XB,2004,Sports,Electronic Arts,0.44,0.13,0,0.02,EA Sports
3398,Crash Bandicoot: The Wrath of Cortex,GC,2002,Platform,Universal Interactive,0.46,0.12,0,0.02,Traveller's Tales
3402,WWE 2K16,XOne,2015,Sports,Take-Two Interactive,0.32,0.22,0,0.05,Yuke's
3405,Assassin's Creed: Brotherhood,PC,2011,Action,Ubisoft,0.15,0.34,0,0.1,Ubisoft Montreal
3407,Dead or Alive Xtreme Beach Volleyball,XB,2003,Sports,Microsoft Game Studios,0.36,0.08,0.14,0.02,Team Ninja
3409,Silent Hill: Shattered Memories,PS2,2010,Action,Konami Digital Entertainment,0.13,0.22,0.01,0.23,Climax Group
3411,Blur,X360,2010,Racing,Activision,0.25,0.27,0,0.06,Bizarre Creations
3415,Asphalt: Urban GT,DS,2004,Racing,Ubisoft,0.31,0.22,0,0.06,Gameloft
